"customer_id","gender","age","marital_status","dependents","tenure_months","city","state","meal_kind","dietary","meal_type","cook_days_per_week","recipes_per_week","latest_discount_used_pct","uses_other_meal_kits","skips_last_3_months","delivery_issues_last_3mo","app_logins_per_month","recipe_rating","customer_service_rating","price_per_recipe","monthly_charges","total_charges","churn","IMP_income","M_income"
"HF_004884","M",65,"Single",1,34,"Evanston","IL","Meat & Veggie","Plant Based","Premium",2,2,0.08,"No",5,0,18,1,5,13.7,109.6,3726.4,0,191051.5,1
"HF_004885","F",51,"Single",1,29,"Austin","TX","Pescatarian","Low Sugar","Quick & Easy",6,3,0.68,"Yes",4,1,17,5,4,9.99,119.88,3476.52,0,106912,0
"HF_004886","M",27,"Single",0,6,"Atlanta","GA","Veggie","Low Salt","Premium",1,2,0.16,"Yes",5,2,28,3,3,13.22,105.76,634.56,0,201883,0
"HF_004887","M",63,"Single",1,5,"Brooklyn","NY","Veggie","High Protein","Premium",1,6,0.03,"Yes",4,1,8,0,4,13.34,320.16,1600.8,0,186167,1
"HF_004888","F",23,"Married",0,48,"Atlanta","GA","Veggie","Plant Based","Classic",2,6,0.09,"No",2,1,6,5,3,13.25,318,15264,0,272719,0
"HF_004889","F",71,"Single",1,2,"Brooklyn","NY","Veggie","High Protein","Classic",4,2,0.91,"Yes",3,3,22,4,3,10.57,84.56,169.12,0,111998,0
"HF_004890","M",69,"Single",1,13,"Denver","CO","Veggie","Low Salt","Classic",5,5,0.14,"Yes",2,3,15,2,3,9.88,197.6,2568.8,0,225359,0
"HF_004891","F",75,"Single",2,39,"Houston","TX","Pescatarian","Low Sugar","Classic",4,5,0.86,"No",4,0,37,2,5,12.04,240.8,9391.2,1,188841,0
"HF_004892","F",50,"Married",0,17,"Brooklyn","NY","Veggie","Low Salt","Premium",6,3,0.49,"No",0,3,32,3,5,13.14,157.68,2680.56,0,171249,0
"HF_004893","F",75,"Married",2,59,"San Diego","CA","Veggie","Low Sugar","Quick & Easy",6,5,0.54,"No",2,1,37,4,2,9.32,186.4,10997.6,0,174708,0
"HF_004894","M",41,"Single",1,49,"Oakland","CA","Veggie","Plant Based","Classic",3,5,0.1,"No",2,2,2,3,3,10.2,204,9996,0,227428,0
"HF_004895","M",25,"Single",1,6,"Atlanta","GA","Meat & Veggie","Plant Based","Premium",6,4,0.74,"Yes",3,0,24,3,2,12.67,202.72,1216.32,0,180624,1
"HF_004896","F",77,"Single",2,37,"Brooklyn","NY","Pescatarian","Plant Based","Quick & Easy",2,6,0.09,"Yes",1,2,4,2,4,8.98,215.52,7974.24,0,155725,0
"HF_004897","M",25,"Single",0,8,"Rochester","NY","Veggie","Low Carb","Premium",4,3,0.87,"Yes",0,1,31,5,2,12.54,150.48,1203.84,0,127717,0
"HF_004898","F",61,"Married",1,16,"Rochester","NY","Pescatarian","Plant Based","Premium",5,2,0.56,"No",3,1,11,3,3,13.22,105.76,1692.16,0,140389,0
"HF_004899","F",60,"Married",0,43,"Portland","OR","Pescatarian","High Protein","Premium",3,6,0.04,"Yes",4,0,25,4,2,14.81,355.44,15283.92,0,99350,0
"HF_004900","M",27,"Single",3,2,"Charlotte","NC","Meat & Veggie","High Protein","Quick & Easy",6,5,0.07,"No",3,0,43,3,4,11.26,225.2,450.4,0,103339,0
"HF_004901","F",53,"Married",0,13,"Evanston","IL","Pescatarian","Low Salt","Quick & Easy",6,5,0.22,"No",3,2,11,5,1,8.22,164.4,2137.2,0,235941,0
"HF_004902","M",48,"Single",0,45,"Portland","OR","Veggie","Low Calories","Premium",7,4,0.97,"Yes",4,2,36,2,2,11.69,187.04,8416.8,0,290388,0
"HF_004903","F",25,"Single",1,51,"Brooklyn","NY","Meat & Veggie","Plant Based","Premium",3,6,0.18,"No",4,3,9,3,3,10.92,262.08,13366.08,0,206686,0
"HF_004904","F",35,"Married",2,52,"Cambridge","MA","Meat & Veggie","Low Calories","Quick & Easy",2,3,0.5,"Yes",1,3,3,2,3,8.75,105,5460,0,91115,0
"HF_004905","M",37,"Single",1,44,"Cambridge","MA","Pescatarian","Low Calories","Premium",2,6,0.44,"No",4,2,28,4,3,12.7,304.8,13411.2,0,165191.5,1
"HF_004906","F",28,"Married",0,5,"Boston","MA","Pescatarian","High Protein","Premium",7,4,0.61,"No",0,1,4,0,2,13.38,214.08,1070.4,1,91016,0
"HF_004907","M",43,"Married",0,44,"San Diego","CA","Veggie","Low Calories","Classic",5,6,0.49,"Yes",5,1,43,5,4,9.72,233.28,10264.32,0,133132,0
"HF_004908","M",61,"Single",2,30,"Chicago","IL","Veggie","Low Sugar","Quick & Easy",7,5,0.59,"No",3,2,16,2,4,8.66,173.2,5196,0,165379,0
"HF_004909","F",34,"Married",1,2,"Dallas","TX","Pescatarian","High Protein","Classic",7,6,0.2,"No",0,1,37,2,3,11.43,274.32,548.64,0,173475,0
"HF_004910","M",58,"Single",1,28,"New York","NY","Pescatarian","Plant Based","Quick & Easy",4,6,0.8,"Yes",4,2,27,2,0,9.3,223.2,6249.6,0,131631,0
"HF_004911","F",48,"Single",0,1,"Dallas","TX","Meat & Veggie","Plant Based","Quick & Easy",6,2,0,"No",4,1,24,3,2,10.18,81.44,81.44,0,296788,0
"HF_004912","M",72,"Single",1,25,"Houston","TX","Meat & Veggie","Low Calories","Quick & Easy",6,3,0.1,"Yes",1,1,24,2,2,9.89,118.68,2967,0,254481,0
"HF_004913","M",45,"Married",0,29,"Houston","TX","Pescatarian","Low Salt","Classic",6,2,0.63,"No",2,0,6,0,2,11.11,88.88,2577.52,0,171201,0
"HF_004914","M",76,"Married",2,49,"Austin","TX","Pescatarian","High Protein","Quick & Easy",1,3,0.95,"No",3,1,29,0,5,10.39,124.68,6109.32,0,137890,0
"HF_004915","M",67,"Married",3,6,"Chicago","IL","Meat & Veggie","Low Calories","Quick & Easy",6,4,0.83,"No",4,3,15,4,2,9.93,158.88,953.28,0,180517,1
"HF_004916","F",29,"Single",5,57,"Houston","TX","Meat & Veggie","Low Carb","Quick & Easy",3,4,0.69,"No",5,2,41,1,3,11.19,179.04,10205.28,0,247637,0
"HF_004917","F",65,"Married",1,13,"Brooklyn","NY","Meat & Veggie","Low Calories","Premium",7,6,0.47,"No",1,2,34,4,1,14.17,340.08,4421.04,0,186167,1
"HF_004918","F",65,"Single",1,36,"Atlanta","GA","Meat & Veggie","High Protein","Premium",1,3,0.1,"No",4,1,15,2,5,12.31,147.72,5317.92,0,165880,0
"HF_004919","M",45,"Married",3,10,"Los Angeles","CA","Veggie","Low Carb","Quick & Easy",5,3,0.58,"No",4,0,22,5,1,9.42,113.04,1130.4,0,169759,0
"HF_004920","M",20,"Single",1,21,"Orlando","FL","Pescatarian","Plant Based","Premium",7,5,0.49,"No",2,1,43,4,3,14.49,289.8,6085.8,0,232666,0
"HF_004921","M",51,"Married",0,38,"Charlotte","NC","Pescatarian","High Protein","Classic",5,5,0.02,"Yes",5,3,34,5,2,11.15,223,8474,1,293631,0
"HF_004922","M",22,"Married",0,34,"Brooklyn","NY","Meat & Veggie","Plant Based","Quick & Easy",6,4,0.61,"Yes",0,0,0,0,1,10.89,174.24,5924.16,0,189386,0
"HF_004923","F",31,"Single",1,44,"Los Angeles","CA","Veggie","Low Salt","Premium",3,5,0.42,"No",3,0,16,4,2,12.33,246.6,10850.4,0,180351,1
"HF_004924","F",66,"Married",1,26,"Rochester","NY","Meat & Veggie","Low Sugar","Quick & Easy",3,5,0.49,"Yes",5,3,35,3,1,9.45,189,4914,0,209859,0
"HF_004925","F",42,"Married",1,14,"Portland","OR","Pescatarian","Low Sugar","Quick & Easy",1,5,0.01,"No",0,1,27,4,3,9.67,193.4,2707.6,0,201029,0
"HF_004926","F",53,"Single",1,11,"Los Angeles","CA","Pescatarian","Low Carb","Classic",1,2,0.88,"No",0,0,1,3,3,12.22,97.76,1075.36,0,73091,0
"HF_004927","M",54,"Married",2,15,"Dallas","TX","Veggie","High Protein","Quick & Easy",4,5,0.42,"No",0,0,23,2,4,11.76,235.2,3528,1,106464,0
"HF_004928","F",60,"Single",1,55,"Chicago","IL","Pescatarian","Plant Based","Premium",7,6,0.22,"Yes",5,2,0,4,2,12.88,309.12,17001.6,0,232727,0
"HF_004929","F",46,"Single",1,32,"Seattle","WA","Veggie","Plant Based","Quick & Easy",7,2,0.69,"Yes",1,0,3,2,2,8.49,67.92,2173.44,1,277056,0
"HF_004930","F",27,"Married",1,42,"Houston","TX","Pescatarian","Low Salt","Premium",6,6,0.31,"No",0,0,22,3,5,12.08,289.92,12176.64,0,299638,0
"HF_004931","M",71,"Married",1,53,"Buffalo","NY","Pescatarian","Low Sugar","Classic",4,5,0.86,"No",2,1,1,5,2,12.96,259.2,13737.6,0,299107,0
"HF_004932","M",74,"Single",2,1,"Cambridge","MA","Pescatarian","Low Carb","Quick & Easy",2,5,0.07,"Yes",1,2,18,5,2,9.1,182,182,1,165191.5,1
"HF_004933","M",37,"Single",0,38,"Los Angeles","CA","Veggie","Plant Based","Premium",3,6,0.35,"No",0,1,17,3,3,13.03,312.72,11883.36,0,182153,0
"HF_004934","F",59,"Single",1,7,"Brooklyn","NY","Veggie","High Protein","Classic",5,6,0.43,"Yes",0,2,8,2,1,12.15,291.6,2041.2,0,167594,0
"HF_004935","F",28,"Married",0,50,"Chicago","IL","Meat & Veggie","Low Salt","Quick & Easy",7,4,0.8,"No",3,0,23,3,1,9.4,150.4,7520,0,65121,0
"HF_004936","M",72,"Married",0,55,"Los Angeles","CA","Pescatarian","Plant Based","Premium",1,6,0.74,"No",2,2,22,3,2,12.92,310.08,17054.4,0,67175,0
"HF_004937","M",57,"Single",0,45,"Seattle","WA","Pescatarian","Low Carb","Classic",3,3,0.38,"Yes",2,2,35,3,2,12.44,149.28,6717.6,0,223061,0
"HF_004938","M",27,"Married",0,54,"Boston","MA","Pescatarian","Low Calories","Classic",2,3,0.01,"Yes",4,2,12,0,5,10.57,126.84,6849.36,0,165945.5,1
"HF_004939","F",68,"Single",0,35,"Charlotte","NC","Meat & Veggie","Plant Based","Premium",5,5,0.38,"No",4,3,1,3,3,10.92,218.4,7644,0,254481,0
"HF_004940","F",65,"Single",0,47,"Dallas","TX","Meat & Veggie","Low Calories","Premium",4,4,0.39,"No",4,1,16,2,2,13.62,217.92,10242.24,0,290396,0
"HF_004941","M",57,"Married",1,34,"Portland","OR","Veggie","Plant Based","Classic",1,5,0.64,"Yes",5,0,28,3,3,9.88,197.6,6718.4,0,290664,0
"HF_004942","M",65,"Married",2,41,"Orlando","FL","Veggie","Plant Based","Quick & Easy",7,3,0.02,"Yes",0,0,3,4,3,9.24,110.88,4546.08,0,147441,0
"HF_004943","F",66,"Married",1,40,"Houston","TX","Veggie","Plant Based","Quick & Easy",5,4,0.81,"Yes",0,3,24,3,3,10.92,174.72,6988.8,0,285740,0
"HF_004944","F",64,"Single",0,51,"Rochester","NY","Pescatarian","Low Carb","Quick & Easy",7,2,0.72,"No",5,1,2,4,4,10.36,82.88,4226.88,0,266137,0
"HF_004945","M",67,"Single",0,1,"San Francisco","CA","Veggie","High Protein","Classic",4,2,0.93,"Yes",3,1,27,2,3,10.5,84,84,1,271462,0
"HF_004946","F",58,"Single",1,53,"Orlando","FL","Veggie","Plant Based","Premium",6,2,0.61,"No",1,2,14,4,2,13.73,109.84,5821.52,0,72895,0
"HF_004947","F",35,"Single",2,31,"Evanston","IL","Meat & Veggie","Plant Based","Premium",5,4,0.61,"No",4,3,22,3,3,10.92,174.72,5416.32,1,191051.5,1
"HF_004948","F",68,"Single",0,48,"Austin","TX","Veggie","Plant Based","Premium",6,6,0.87,"Yes",4,2,33,3,3,15,360,17280,0,145715,0
"HF_004949","F",21,"Single",0,1,"San Francisco","CA","Pescatarian","Low Calories","Premium",4,2,0.1,"No",4,0,0,2,5,12.12,96.96,96.96,1,268407,0
"HF_004950","F",48,"Married",0,42,"Austin","TX","Meat & Veggie","Low Carb","Premium",4,3,0.48,"No",5,0,9,1,3,12.15,145.8,6123.6,0,218228,0
"HF_004951","F",66,"Single",1,31,"Miami","FL","Veggie","Low Carb","Classic",3,3,0.95,"No",5,0,14,3,1,11.41,136.92,4244.52,0,155082,0
"HF_004952","F",20,"Married",1,19,"Cambridge","MA","Pescatarian","Plant Based","Premium",3,6,0.64,"Yes",5,1,37,3,4,11.92,286.08,5435.52,0,135168,0
"HF_004953","F",61,"Single",0,47,"Orlando","FL","Veggie","High Protein","Quick & Easy",3,5,0.69,"No",5,1,33,4,2,10.33,206.6,9710.2,0,170699,1
"HF_004954","F",21,"Married",2,26,"New York","NY","Pescatarian","Plant Based","Premium",5,5,0.28,"No",1,0,43,5,3,14.44,288.8,7508.8,0,190734,0
"HF_004955","M",27,"Single",3,21,"San Diego","CA","Veggie","Low Calories","Classic",7,4,0.04,"No",5,0,1,1,3,10.51,168.16,3531.36,0,174212,1
"HF_004956","M",39,"Single",0,32,"Los Angeles","CA","Pescatarian","High Protein","Quick & Easy",2,6,0.03,"No",3,0,40,4,3,10.36,248.64,7956.48,1,163762,0
"HF_004957","F",20,"Married",1,19,"Miami","FL","Veggie","Plant Based","Classic",3,7,0.29,"Yes",2,0,5,2,3,10.51,294.28,5591.32,0,264037,0
"HF_004958","M",18,"Married",0,30,"Miami","FL","Meat & Veggie","Plant Based","Classic",7,6,0.17,"No",3,2,23,4,5,10.78,258.72,7761.6,0,275831,0
"HF_004959","M",18,"Married",0,1,"Cambridge","MA","Meat & Veggie","Low Carb","Quick & Easy",7,4,0.04,"Yes",5,1,10,3,3,9.79,156.64,156.64,0,100255,0
"HF_004960","F",73,"Married",1,45,"Boston","MA","Meat & Veggie","Low Sugar","Quick & Easy",2,5,0.61,"Yes",4,2,20,3,4,9.93,198.6,8937,0,283631,0
"HF_004961","F",19,"Single",0,41,"Rochester","NY","Pescatarian","Low Salt","Premium",7,5,0.14,"No",4,2,10,2,5,15.02,300.4,12316.4,0,182150.5,1
"HF_004962","M",24,"Single",1,21,"Los Angeles","CA","Pescatarian","Plant Based","Premium",5,5,0.62,"No",0,3,16,3,1,14.12,282.4,5930.4,0,255888,0
"HF_004963","F",56,"Married",2,30,"Miami","FL","Veggie","Low Salt","Premium",2,3,0.23,"No",3,0,7,3,1,12.91,154.92,4647.6,0,162244,0
"HF_004964","F",67,"Single",0,36,"Charlotte","NC","Veggie","Low Salt","Premium",5,6,0.14,"No",3,2,2,3,1,12.91,309.84,11154.24,0,103250,0
"HF_004965","F",65,"Single",2,39,"San Diego","CA","Pescatarian","High Protein","Premium",5,6,0.68,"No",2,1,28,1,3,13.18,316.32,12336.48,0,164430,0
"HF_004966","F",76,"Single",0,45,"San Francisco","CA","Veggie","Low Salt","Premium",5,4,0.06,"No",0,3,21,3,4,11.96,191.36,8611.2,0,213050,0
"HF_004967","M",69,"Single",0,52,"Oakland","CA","Meat & Veggie","Plant Based","Quick & Easy",6,6,0.06,"No",1,0,6,4,3,10.38,249.12,12954.24,0,208448,0
"HF_004968","F",54,"Single",2,39,"Denver","CO","Meat & Veggie","Low Carb","Classic",7,5,0.54,"No",1,1,22,4,4,10.94,218.8,8533.2,0,162120,1
"HF_004969","M",48,"Married",0,37,"Cambridge","MA","Veggie","Plant Based","Premium",1,3,0.95,"Yes",2,3,42,3,4,14.08,168.96,6251.52,0,292089,0
"HF_004970","F",76,"Single",0,2,"Miami","FL","Pescatarian","Low Salt","Premium",5,2,0.08,"No",2,1,1,4,4,14.28,114.24,228.48,0,277961,0
"HF_004971","F",26,"Single",0,48,"Oakland","CA","Pescatarian","High Protein","Quick & Easy",3,4,0.98,"No",4,3,4,5,5,11.65,186.4,8947.2,0,182069.5,1
"HF_004972","F",39,"Single",0,37,"Los Angeles","CA","Pescatarian","Plant Based","Premium",5,2,0.6,"No",4,0,42,5,2,13.69,109.52,4052.24,0,180351,1
"HF_004973","F",74,"Married",1,13,"Denver","CO","Veggie","Low Carb","Quick & Easy",1,5,0.25,"Yes",4,2,20,1,2,10.12,202.4,2631.2,1,162120,1
"HF_004974","F",44,"Married",0,41,"San Francisco","CA","Veggie","Low Calories","Quick & Easy",1,2,0.12,"No",5,3,6,5,0,8.74,69.92,2866.72,0,210512.5,1
"HF_004975","F",22,"Single",2,29,"Evanston","IL","Pescatarian","High Protein","Quick & Easy",2,2,0.49,"Yes",2,2,4,3,2,10.72,85.76,2487.04,0,191536,0
"HF_004976","F",19,"Married",2,28,"San Francisco","CA","Meat & Veggie","Low Sugar","Quick & Easy",1,4,0.4,"No",0,3,16,5,4,9.57,153.12,4287.36,0,267177,0
"HF_004977","M",27,"Single",2,15,"Miami","FL","Meat & Veggie","Low Carb","Premium",1,4,0.93,"Yes",0,1,31,3,5,14.56,232.96,3494.4,0,174049,1
"HF_004978","M",41,"Single",0,21,"San Francisco","CA","Veggie","Plant Based","Quick & Easy",6,5,0.64,"No",0,0,2,3,4,8.74,174.8,3670.8,0,260083,0
"HF_004979","F",48,"Single",1,45,"Austin","TX","Veggie","Low Calories","Quick & Easy",5,2,0.54,"No",0,1,32,2,3,8.49,67.92,3056.4,0,83378,0
"HF_004980","F",67,"Single",0,15,"Seattle","WA","Pescatarian","Plant Based","Classic",4,4,0.37,"Yes",0,0,21,5,5,10.92,174.72,2620.8,0,173105.5,1
"HF_004981","F",47,"Single",1,49,"Boston","MA","Meat & Veggie","Plant Based","Premium",1,4,0.14,"No",2,1,37,3,4,13.11,209.76,10278.24,0,59968,0
"HF_004982","M",43,"Married",1,39,"Charlotte","NC","Meat & Veggie","Low Sugar","Premium",7,4,0.25,"No",0,1,42,4,5,13.5,216,8424,0,79259,0
"HF_004983","M",72,"Single",0,52,"San Francisco","CA","Veggie","Low Sugar","Premium",7,2,0.04,"No",2,2,7,1,5,13.03,104.24,5420.48,0,178531,0
"HF_004984","F",29,"Single",1,29,"Oakland","CA","Pescatarian","High Protein","Quick & Easy",7,2,0.98,"No",2,1,3,2,3,11.13,89.04,2582.16,0,116720,0
"HF_004985","F",61,"Single",1,50,"Los Angeles","CA","Meat & Veggie","Low Carb","Classic",2,3,0.8,"No",3,3,36,2,1,9.61,115.32,5766,0,216742,0
"HF_004986","M",56,"Single",0,50,"Los Angeles","CA","Veggie","High Protein","Premium",6,5,0.53,"Yes",1,0,6,2,3,13.35,267,13350,0,251669,0
"HF_004987","M",21,"Married",1,50,"New York","NY","Pescatarian","Plant Based","Premium",6,5,0.25,"Yes",3,3,40,3,5,13.48,269.6,13480,0,252980,0
"HF_004988","M",53,"Single",0,48,"Cambridge","MA","Pescatarian","Plant Based","Premium",7,5,0.07,"No",2,0,13,5,3,13.46,269.2,12921.6,0,231102,0
"HF_004989","F",25,"Married",1,45,"New York","NY","Pescatarian","Low Carb","Premium",3,6,0.02,"Yes",4,0,7,3,5,13.77,330.48,14871.6,1,69868,0
"HF_004990","F",26,"Single",3,14,"Rochester","NY","Meat & Veggie","High Protein","Classic",1,2,0.53,"Yes",3,2,36,4,3,12.02,96.16,1346.24,0,87102,0
"HF_004991","M",44,"Married",0,21,"Chicago","IL","Meat & Veggie","Low Carb","Premium",6,4,0.05,"Yes",2,3,37,1,5,12.78,204.48,4294.08,0,119135,0
"HF_004992","M",67,"Married",0,12,"Cambridge","MA","Pescatarian","Low Carb","Premium",7,3,0.04,"No",5,0,25,3,5,11.43,137.16,1645.92,0,274712,0
"HF_004993","F",63,"Married",0,44,"Oakland","CA","Pescatarian","Low Sugar","Quick & Easy",3,3,0.18,"No",3,0,27,1,2,10.42,125.04,5501.76,0,121054,0
"HF_004994","M",38,"Single",1,8,"Cambridge","MA","Meat & Veggie","Plant Based","Classic",5,6,0.75,"Yes",1,3,23,2,2,10.13,243.12,1944.96,0,177331,0
"HF_004995","M",73,"Married",0,12,"Charlotte","NC","Meat & Veggie","Low Carb","Quick & Easy",6,3,0.26,"Yes",5,1,42,5,2,10.97,131.64,1579.68,0,193471,0
"HF_004996","M",28,"Single",1,37,"Chicago","IL","Meat & Veggie","Low Carb","Premium",4,2,0.41,"No",3,1,40,4,1,14.48,115.84,4286.08,0,278574,0
"HF_004997","F",57,"Single",1,48,"Atlanta","GA","Pescatarian","High Protein","Premium",4,3,0.28,"No",3,2,12,4,4,13.89,166.68,8000.64,0,212312,0
"HF_004998","M",75,"Single",1,59,"Houston","TX","Veggie","Plant Based","Premium",7,3,0.06,"No",3,3,22,5,2,12.41,148.92,8786.28,0,68577,0
"HF_004999","F",68,"Single",1,36,"Evanston","IL","Veggie","Low Carb","Premium",3,3,0.93,"Yes",1,3,28,2,3,12.49,149.88,5395.68,1,96564,0
"HF_005000","F",58,"Single",1,18,"Portland","OR","Pescatarian","Low Sugar","Quick & Easy",3,6,0.5,"Yes",1,1,42,5,3,9.78,234.72,4224.96,0,81941,0
"HF_005001","M",63,"Married",2,57,"Dallas","TX","Meat & Veggie","High Protein","Quick & Easy",4,4,0.16,"No",3,0,1,4,2,10.05,160.8,9165.6,0,270010,0
"HF_005002","M",55,"Single",1,29,"Buffalo","NY","Pescatarian","Low Carb","Premium",2,3,0.51,"No",5,2,12,3,3,14.6,175.2,5080.8,0,234339,0
"HF_005003","M",33,"Single",1,56,"Miami","FL","Meat & Veggie","Plant Based","Quick & Easy",2,2,0.26,"Yes",3,1,23,5,1,10.95,87.6,4905.6,0,275680,0
"HF_005004","M",68,"Single",2,20,"Rochester","NY","Veggie","Plant Based","Quick & Easy",5,6,0.07,"No",1,2,8,3,3,9.96,239.04,4780.8,0,182150.5,1
"HF_005005","F",53,"Single",1,57,"Houston","TX","Meat & Veggie","Plant Based","Premium",1,5,0.06,"No",0,1,1,1,3,14.08,281.6,16051.2,0,170356.5,1
"HF_005006","M",71,"Single",0,9,"Dallas","TX","Pescatarian","Plant Based","Classic",7,5,0.05,"No",4,2,35,3,2,12.28,245.6,2210.4,0,187235,1
"HF_005007","M",61,"Single",1,51,"Orlando","FL","Pescatarian","High Protein","Quick & Easy",5,2,0.72,"Yes",4,0,17,0,3,10.95,87.6,4467.6,0,139708,0
"HF_005008","F",43,"Single",0,51,"Buffalo","NY","Veggie","Low Carb","Premium",3,2,0.08,"No",5,2,3,4,3,13.17,105.36,5373.36,0,166389.5,1
"HF_005009","F",32,"Single",0,30,"Atlanta","GA","Pescatarian","Low Sugar","Quick & Easy",6,5,0.01,"No",2,0,32,5,2,9.2,184,5520,0,180624,1
"HF_005010","M",59,"Married",0,5,"Evanston","IL","Meat & Veggie","High Protein","Quick & Easy",4,5,0.31,"Yes",3,1,29,4,4,9.08,181.6,908,0,297599,0
"HF_005011","M",45,"Married",1,18,"Denver","CO","Veggie","High Protein","Quick & Easy",1,4,0.23,"No",2,1,28,3,3,10.23,163.68,2946.24,0,117399,0
"HF_005012","F",27,"Single",1,9,"Dallas","TX","Pescatarian","Plant Based","Quick & Easy",7,4,0.8,"Yes",2,2,36,4,5,10.9,174.4,1569.6,0,248821,0
"HF_005013","F",45,"Single",5,21,"Buffalo","NY","Meat & Veggie","Low Sugar","Quick & Easy",7,2,0.17,"No",1,0,24,3,2,9.48,75.84,1592.64,0,82241,0
"HF_005014","M",77,"Single",0,26,"Boston","MA","Pescatarian","Low Carb","Premium",4,2,0.22,"No",2,0,33,3,3,13.88,111.04,2887.04,0,243457,0
"HF_005015","F",47,"Single",1,13,"Charlotte","NC","Veggie","Low Sugar","Premium",1,6,0.85,"No",2,0,26,3,0,12.42,298.08,3875.04,0,121137,0
"HF_005016","M",35,"Single",2,59,"Denver","CO","Veggie","Low Calories","Premium",1,5,0.84,"No",2,0,36,5,5,12.46,249.2,14702.8,0,115801,0
"HF_005017","M",26,"Single",1,30,"Los Angeles","CA","Veggie","High Protein","Quick & Easy",5,4,0.97,"No",3,0,40,3,3,10.39,166.24,4987.2,0,212720,0
"HF_005018","M",77,"Single",1,54,"Buffalo","NY","Veggie","Low Carb","Classic",2,6,0.49,"No",2,1,17,3,1,10.02,240.48,12985.92,0,199675,0
"HF_005019","F",42,"Single",0,26,"Rochester","NY","Veggie","Plant Based","Premium",7,5,0.61,"Yes",5,0,42,3,2,12.42,248.4,6458.4,1,232428,0
"HF_005020","F",71,"Single",2,41,"Orlando","FL","Veggie","Low Sugar","Quick & Easy",1,4,0.25,"No",4,2,10,4,0,7.77,124.32,5097.12,0,124071,0
"HF_005021","F",18,"Single",0,3,"Los Angeles","CA","Veggie","Plant Based","Quick & Easy",6,5,0.99,"No",3,3,16,2,4,9.31,186.2,558.6,1,95729,0
"HF_005022","F",44,"Married",3,23,"Houston","TX","Pescatarian","Low Carb","Premium",6,4,0.53,"Yes",2,2,2,4,4,12.93,206.88,4758.24,0,169397,0
"HF_005023","F",58,"Married",1,52,"Los Angeles","CA","Veggie","Plant Based","Quick & Easy",7,4,0.55,"No",3,2,22,3,4,9.35,149.6,7779.2,0,297565,0
"HF_005024","M",53,"Single",0,16,"New York","NY","Veggie","High Protein","Quick & Easy",6,2,0,"Yes",5,1,31,5,4,9.96,79.68,1274.88,0,137962,0
"HF_005025","M",30,"Married",4,59,"Los Angeles","CA","Pescatarian","Low Salt","Quick & Easy",5,6,0.82,"No",3,3,21,5,3,10.5,252,14868,0,115519,0
"HF_005026","M",36,"Single",2,16,"San Francisco","CA","Meat & Veggie","High Protein","Classic",7,2,0.34,"No",3,0,30,3,2,11.45,91.6,1465.6,0,210512.5,1
"HF_005027","M",41,"Single",1,33,"San Diego","CA","Pescatarian","Plant Based","Premium",5,6,0.24,"No",4,2,12,1,5,13.05,313.2,10335.6,0,295452,0
"HF_005028","F",25,"Single",1,53,"Boston","MA","Meat & Veggie","Plant Based","Premium",7,2,0.26,"Yes",1,1,15,4,3,13.67,109.36,5796.08,0,286104,0
"HF_005029","F",54,"Single",1,31,"Los Angeles","CA","Meat & Veggie","Plant Based","Premium",6,2,0.72,"Yes",5,2,7,5,4,12.23,97.84,3033.04,0,190112,0
"HF_005030","M",66,"Single",1,13,"Dallas","TX","Pescatarian","Low Salt","Premium",2,4,0.04,"Yes",1,1,7,5,4,14.47,231.52,3009.76,0,254481,0
"HF_005031","M",66,"Married",1,11,"Portland","OR","Veggie","Plant Based","Classic",7,5,0.62,"Yes",1,2,11,1,3,10.72,214.4,2358.4,0,75421,0
"HF_005032","F",58,"Single",1,12,"Miami","FL","Meat & Veggie","Plant Based","Quick & Easy",4,1,0.04,"No",5,0,28,4,2,10.9,43.6,523.2,0,174049,1
"HF_005033","F",18,"Single",1,30,"San Diego","CA","Veggie","Plant Based","Quick & Easy",3,2,0.38,"No",0,0,34,4,3,8.26,66.08,1982.4,0,197630,0
"HF_005034","F",53,"Married",1,33,"Chicago","IL","Pescatarian","Low Carb","Classic",2,4,0.64,"No",2,1,19,1,5,11.77,188.32,6214.56,0,98425,0
"HF_005035","F",25,"Married",2,47,"Charlotte","NC","Meat & Veggie","Plant Based","Premium",4,6,0.01,"No",5,3,19,4,5,14.4,345.6,16243.2,0,154254,0
"HF_005036","F",68,"Married",1,4,"Buffalo","NY","Pescatarian","Plant Based","Premium",1,5,0.48,"No",2,0,4,5,2,15.09,301.8,1207.2,0,166389.5,1
"HF_005037","M",58,"Married",1,59,"Denver","CO","Veggie","Plant Based","Classic",3,3,0.6,"No",3,0,9,4,1,9.91,118.92,7016.28,0,108895,0
"HF_005038","F",20,"Married",0,24,"Denver","CO","Pescatarian","High Protein","Classic",7,5,0.71,"No",4,1,28,4,4,13.19,263.8,6331.2,0,255332,0
"HF_005039","M",39,"Married",1,29,"Los Angeles","CA","Meat & Veggie","High Protein","Premium",6,5,0.84,"Yes",1,3,1,4,3,14.38,287.6,8340.4,0,180351,1
"HF_005040","F",53,"Married",1,38,"San Francisco","CA","Pescatarian","Plant Based","Classic",5,3,0.04,"No",2,3,44,3,4,11.48,137.76,5234.88,0,210512.5,1
